Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
24-08-2024,Jaipur,Rajasthan,34.9,22,28.5,75.2,0,8.6,53,Satisfactory,1006.7,87.9
24-08-2024,Lucknow,Uttar Pradesh,44.6,29.6,37.1,68.9,0,3.2,262,Poor,1006.6,10.4
24-08-2024,Bhopal,Madhya Pradesh,32.4,25.4,28.9,65.4,0,19.9,103,Moderate,1015.8,89.7
25-08-2024,Mumbai,Maharashtra,42.2,34.2,38.2,91.2,74.9,5.3,107,Moderate,1024.1,13.1
25-08-2024,Delhi,Delhi,33.9,18.9,26.4,61.8,58.6,20,70,Satisfactory,997.8,33.8
25-08-2024,Bengaluru,Karnataka,37.9,31.1,34.5,46.7,0,11.1,166,Moderate,992.6,39.5
25-08-2024,Chennai,Tamil Nadu,42.9,34.7,38.8,54.7,7.9,23.9,294,Poor,1017.8,43.7
25-08-2024,Kolkata,West Bengal,35.2,27.4,31.3,49.7,0,3.5,221,Poor,1021.1,93.4
25-08-2024,Hyderabad,Telangana,41.8,35,38.4,88.6,0,9.1,58,Satisfactory,991.5,34.4
25-08-2024,Ahmedabad,Gujarat,29.7,22.1,25.9,94.6,2.4,21.8,145,Moderate,1003.5,88.2
25-08-2024,Jaipur,Rajasthan,28.9,20.6,24.8,69.6,0,18.1,212,Poor,1002.2,48.3
25-08-2024,Lucknow,Uttar Pradesh,38.7,31.3,35,84.3,26.4,17.3,205,Poor,1005.8,20
25-08-2024,Bhopal,Madhya Pradesh,28.3,19,23.6,56.6,7.2,9.5,233,Poor,1005.5,78.4
26-08-2024,Mumbai,Maharashtra,31.2,22.3,26.7,49.9,6,15.3,108,Moderate,995.1,34.5
26-08-2024,Delhi,Delhi,32.8,22.6,27.7,62.9,23.2,9.9,289,Poor,1000.5,70.1
26-08-2024,Bengaluru,Karnataka,32.6,20.1,26.3,87.4,7.7,19.8,343,Very Poor,1013.4,77.2
26-08-2024,Chennai,Tamil Nadu,33.6,28,30.8,60,0,9.1,170,Moderate,1014,83.1
26-08-2024,Kolkata,West Bengal,43,37.2,40.1,84.6,0,9,142,Moderate,1018.4,84
26-08-2024,Hyderabad,Telangana,36.9,30.5,33.7,60.5,21.1,21,106,Moderate,1024,22.1
26-08-2024,Ahmedabad,Gujarat,25.3,13.1,19.2,71.9,0,5.1,121,Moderate,1004.8,13.6
26-08-2024,Jaipur,Rajasthan,32.4,18.9,25.7,81.5,0,9.8,231,Poor,1015.4,69.9
26-08-2024,Lucknow,Uttar Pradesh,37.4,25.5,31.4,55,21.4,9.9,156,Moderate,994.4,62
26-08-2024,Bhopal,Madhya Pradesh,41.3,32,36.7,73.5,0,16,346,Very Poor,1013,59.9
27-08-2024,Mumbai,Maharashtra,38.8,24.5,31.7,37.7,0,14.1,271,Poor,1008.2,59.6
27-08-2024,Delhi,Delhi,44.4,30.6,37.5,37.7,0,14.5,260,Poor,1009.4,26.6
27-08-2024,Bengaluru,Karnataka,39.7,34.4,37.1,55.7,0,7.8,293,Poor,998.5,14.5
27-08-2024,Chennai,Tamil Nadu,26.7,18.8,22.8,33,0,15.2,125,Moderate,1004.3,31.8
27-08-2024,Kolkata,West Bengal,41,26.2,33.6,52.6,0.5,14.7,321,Very Poor,1017.4,71.3
27-08-2024,Hyderabad,Telangana,42.7,29.8,36.3,60.9,0,16,181,Moderate,996.5,67.3
27-08-2024,Ahmedabad,Gujarat,37.4,30,33.7,58.2,0,7.2,106,Moderate,991.4,69.2
27-08-2024,Jaipur,Rajasthan,44.8,34.5,39.6,48.8,6.6,9.1,301,Very Poor,1024.6,62.5
27-08-2024,Lucknow,Uttar Pradesh,26.5,18,22.2,77.9,0,8.1,135,Moderate,1011.5,37.7
27-08-2024,Bhopal,Madhya Pradesh,29.1,20.1,24.6,42.7,20.8,11.9,237,Poor,1003.2,27
28-08-2024,Mumbai,Maharashtra,38.7,29,33.9,33.6,0,16.1,63,Satisfactory,1005.8,35.6
28-08-2024,Delhi,Delhi,34.1,20.9,27.5,31.1,0,6.2,99,Satisfactory,1017,29.2
28-08-2024,Bengaluru,Karnataka,32.6,23.6,28.1,86.8,0,23.9,338,Very Poor,994,24.7
28-08-2024,Chennai,Tamil Nadu,44.1,37.4,40.8,39.4,4.3,3.8,336,Very Poor,992,51.1
28-08-2024,Kolkata,West Bengal,33.5,25,29.3,94.9,0,6.5,123,Moderate,1007.9,46.7
28-08-2024,Hyderabad,Telangana,28.2,20.1,24.2,63.1,20.8,14.5,59,Satisfactory,992.2,70.8
28-08-2024,Ahmedabad,Gujarat,39.8,27.3,33.5,72.3,7.3,5.1,195,Moderate,1001.9,94.6
28-08-2024,Jaipur,Rajasthan,44.3,38.5,41.4,61,0,6,90,Satisfactory,999.1,76.1
28-08-2024,Lucknow,Uttar Pradesh,41.9,35.6,38.8,32.3,0,4.3,262,Poor,1016.3,34.7
28-08-2024,Bhopal,Madhya Pradesh,29,19.4,24.2,47.2,4.6,13.9,114,Moderate,1022.5,30.1
29-08-2024,Mumbai,Maharashtra,37.3,26.1,31.7,33,6.1,20.6,237,Poor,1009.3,5.2
29-08-2024,Delhi,Delhi,40,32.5,36.2,60.2,0,6.8,228,Poor,1009.6,95.2
29-08-2024,Bengaluru,Karnataka,31.1,19.7,25.4,70.6,6,11.9,346,Very Poor,990.7,56.3
29-08-2024,Chennai,Tamil Nadu,32,17.3,24.7,36.3,0,15.1,230,Poor,1010.7,78.6
29-08-2024,Kolkata,West Bengal,36.9,22.7,29.8,59.4,0,18.4,72,Satisfactory,991.5,17.3
29-08-2024,Hyderabad,Telangana,36.7,29.3,33,40.8,0,15.3,144,Moderate,993.4,93.8
29-08-2024,Ahmedabad,Gujarat,45,30.2,37.6,80.6,0,22.6,228,Poor,1017.6,97.4
29-08-2024,Jaipur,Rajasthan,35.4,25.3,30.3,55.1,54.5,15.7,200,Moderate,1020,87
29-08-2024,Lucknow,Uttar Pradesh,31.9,20.6,26.3,59,36.4,3.1,241,Poor,1014.4,84.9
29-08-2024,Bhopal,Madhya Pradesh,36.4,24.3,30.4,57.9,0,17.3,335,Very Poor,1008.6,10.2
30-08-2024,Mumbai,Maharashtra,40.9,34.4,37.6,93.8,7.4,4.5,208,Poor,1009.6,12
30-08-2024,Delhi,Delhi,36.1,22.3,29.2,77.1,0,15.9,328,Very Poor,995.9,86.5
30-08-2024,Bengaluru,Karnataka,40.5,26.1,33.3,49.6,0,17.4,48,Good,1013.9,32.3
30-08-2024,Chennai,Tamil Nadu,29,20,24.5,40.9,37.4,19.6,240,Poor,1001.2,95.4
30-08-2024,Kolkata,West Bengal,34.1,24.4,29.3,56.7,0,14.1,262,Poor,1016.7,39.1
30-08-2024,Hyderabad,Telangana,36.6,21.9,29.3,55,9,17.1,73,Satisfactory,993,95.3
30-08-2024,Ahmedabad,Gujarat,36.3,28,32.1,57.9,0,24.7,98,Satisfactory,1010.7,20.3
30-08-2024,Jaipur,Rajasthan,39.3,33.8,36.6,61.2,1.6,12.6,153,Moderate,995.7,28.9
30-08-2024,Lucknow,Uttar Pradesh,26.4,15.5,21,69.5,0,9.7,169,Moderate,1009.5,37.9
30-08-2024,Bhopal,Madhya Pradesh,41,34.3,37.6,70.2,5.1,14.7,288,Poor,1006.7,68.4
31-08-2024,Mumbai,Maharashtra,44.5,33.2,38.8,86.8,0,4.2,167,Moderate,1008.6,75.9
31-08-2024,Delhi,Delhi,38.4,28.5,33.5,58.4,0,16.9,244,Poor,994.1,13.8
31-08-2024,Bengaluru,Karnataka,35.9,26.6,31.3,39.9,65.3,18.2,114,Moderate,992.1,68.7
31-08-2024,Chennai,Tamil Nadu,31.3,24.3,27.8,80.4,6.5,7.4,237,Poor,1005.6,65.2
31-08-2024,Kolkata,West Bengal,40.8,33,36.9,80.1,0,23.8,218,Poor,996.3,69.1
31-08-2024,Hyderabad,Telangana,28.5,22.8,25.6,81.9,23.1,18.5,205,Poor,998.8,61.1
31-08-2024,Ahmedabad,Gujarat,41.9,29.6,35.7,84.1,0,3.6,219,Poor,1015,7.3
31-08-2024,Jaipur,Rajasthan,41.8,33,37.4,32.9,7.2,15.3,255,Poor,998.1,6.5
31-08-2024,Lucknow,Uttar Pradesh,29.6,16,22.8,60.3,5.4,16.8,333,Very Poor,1022.8,98.3
31-08-2024,Bhopal,Madhya Pradesh,41.5,29.4,35.5,73.1,0,5.2,319,Very Poor,1005.4,18.9
01-09-2024,Mumbai,Maharashtra,41.1,35.4,38.3,46.2,66.2,24.9,117,Moderate,1024.2,44
01-09-2024,Delhi,Delhi,40.2,32.2,36.2,82.4,0,13.7,122,Moderate,1009.7,94.6
01-09-2024,Bengaluru,Karnataka,43.7,30.7,37.2,77.5,0,6.4,106,Moderate,1020.3,73.9
01-09-2024,Chennai,Tamil Nadu,37.3,27.8,32.6,40.3,0,12.7,164,Moderate,1010.7,9.5
01-09-2024,Kolkata,West Bengal,30.2,24.8,27.5,38.2,1.5,12.1,132,Moderate,995.1,14.5
01-09-2024,Hyderabad,Telangana,41,32.3,36.6,40.4,0,16.4,248,Poor,1003.8,5.9
01-09-2024,Ahmedabad,Gujarat,39.2,28,33.6,52.2,5.3,15.4,253,Poor,992.9,66.1
01-09-2024,Jaipur,Rajasthan,32.4,18.7,25.5,84.8,0,18.6,163,Moderate,1018.5,53
01-09-2024,Lucknow,Uttar Pradesh,43.3,36,39.7,46.7,70.2,7.1,340,Very Poor,1020.2,29.5
01-09-2024,Bhopal,Madhya Pradesh,36.9,31.9,34.4,32.2,1.6,7.1,254,Poor,1023.9,65.4
02-09-2024,Mumbai,Maharashtra,29.4,15.4,22.4,73.4,0,4.2,220,Poor,1018.1,87.3
02-09-2024,Delhi,Delhi,32.3,20.8,26.6,49.9,0,13.1,331,Very Poor,1023.5,84.8
02-09-2024,Bengaluru,Karnataka,41.1,32.6,36.9,82.8,9.2,6.9,339,Very Poor,991.4,19
02-09-2024,Chennai,Tamil Nadu,34.2,20.7,27.5,60.2,0,12,277,Poor,1012.1,21.3
02-09-2024,Kolkata,West Bengal,32.3,19.1,25.7,36.4,6.8,11.2,46,Good,1013.3,93.8
02-09-2024,Hyderabad,Telangana,25.2,12.5,18.9,72,0,6.4,188,Moderate,1004.9,84.2
02-09-2024,Ahmedabad,Gujarat,36.7,23,29.9,50.1,0,10.2,109,Moderate,1024.3,98.4
02-09-2024,Jaipur,Rajasthan,26.3,18.6,22.5,55.9,53.3,9.6,52,Satisfactory,1019.7,13.9
02-09-2024,Lucknow,Uttar Pradesh,35.1,29.5,32.3,55.5,9,9,298,Poor,991.6,57.9
02-09-2024,Bhopal,Madhya Pradesh,33.2,22,27.6,88.5,7.9,13.5,79,Satisfactory,1016.1,52
03-09-2024,Mumbai,Maharashtra,36.4,26.5,31.4,63.7,0,12.5,334,Very Poor,1008,54.4
03-09-2024,Delhi,Delhi,38,30.2,34.1,64.5,0,6.1,172,Moderate,991.2,37.1
03-09-2024,Bengaluru,Karnataka,26.2,13.1,19.7,52.4,0,13.1,43,Good,996.6,94.1
03-09-2024,Chennai,Tamil Nadu,33.3,19,26.1,55,0,6.3,310,Very Poor,1006.3,84.5
03-09-2024,Kolkata,West Bengal,26,19.4,22.7,47.9,6,18.5,75,Satisfactory,993.5,64.3
03-09-2024,Hyderabad,Telangana,30.1,23.3,26.7,41.2,0,24.8,77,Satisfactory,1004.8,14.2
03-09-2024,Ahmedabad,Gujarat,36.7,21.9,29.3,67.2,0,13.5,307,Very Poor,1014.4,39.9
03-09-2024,Jaipur,Rajasthan,25.6,16.2,20.9,63.2,0,13.1,268,Poor,1014,78.5
03-09-2024,Lucknow,Uttar Pradesh,31.8,16.8,24.3,85.2,0,12.4,303,Very Poor,1019.8,78.9
03-09-2024,Bhopal,Madhya Pradesh,30.4,19.5,25,48.4,0,17.4,83,Satisfactory,1012.7,82
04-09-2024,Mumbai,Maharashtra,40.7,25.7,33.2,85.3,0,18.8,286,Poor,1015.3,65
04-09-2024,Delhi,Delhi,34,27.8,30.9,66.3,0,10.8,43,Good,1018.3,56.6
04-09-2024,Bengaluru,Karnataka,34.4,26.5,30.4,61,0,17.7,95,Satisfactory,1019.8,96.1
04-09-2024,Chennai,Tamil Nadu,35.6,30.2,32.9,62.4,0,13.8,243,Poor,1008.2,97.3
04-09-2024,Kolkata,West Bengal,30.8,23.3,27.1,38.3,7.6,2.9,338,Very Poor,1016.7,66
04-09-2024,Hyderabad,Telangana,36.7,28.7,32.7,54.8,1.8,6.6,322,Very Poor,995.5,12.3
04-09-2024,Ahmedabad,Gujarat,29.7,21.2,25.4,48.2,60,6.2,343,Very Poor,1014,38.5
04-09-2024,Jaipur,Rajasthan,31,25.9,28.4,63.5,1.6,18.8,206,Poor,1006.1,69.3
04-09-2024,Lucknow,Uttar Pradesh,37.6,26.6,32.1,73.3,0,12.3,90,Satisfactory,1017.1,39.9
04-09-2024,Bhopal,Madhya Pradesh,30,22.9,26.5,77.6,0,22.5,307,Very Poor,1024.4,68.6
05-09-2024,Mumbai,Maharashtra,35.2,20.8,28,84.1,9.9,14.5,317,Very Poor,999.1,38.7
05-09-2024,Delhi,Delhi,26.1,15.2,20.7,54.2,71.9,15.8,166,Moderate,999.6,50.2
05-09-2024,Bengaluru,Karnataka,32.1,26,29.1,65.3,0,11.9,197,Moderate,991.8,99.3
05-09-2024,Chennai,Tamil Nadu,25.5,15.1,20.3,86.6,0,17.1,316,Very Poor,1016.8,59.4
05-09-2024,Kolkata,West Bengal,30.5,23.1,26.8,86.5,0,21.7,127,Moderate,991,5.3
05-09-2024,Hyderabad,Telangana,43.3,29.3,36.3,63.7,0,20.8,236,Poor,993.7,51.3
05-09-2024,Ahmedabad,Gujarat,27.1,16.9,22,67.5,0,15.1,345,Very Poor,1024.4,25.7
05-09-2024,Jaipur,Rajasthan,39.3,26,32.7,35.8,0,24.6,41,Good,993.7,58.4
05-09-2024,Lucknow,Uttar Pradesh,39.3,32.3,35.8,38.4,0,7.3,223,Poor,990.3,97
05-09-2024,Bhopal,Madhya Pradesh,39.4,27.9,33.6,39.4,0,15.1,50,Good,1009.6,16.3
06-09-2024,Mumbai,Maharashtra,41,28.7,34.8,35.3,1.4,24.9,113,Moderate,998.9,51.3
06-09-2024,Delhi,Delhi,37.5,31.3,34.4,38.3,0,16.2,183,Moderate,1020.8,75.3
06-09-2024,Bengaluru,Karnataka,44.7,35.1,39.9,37.3,0,9.1,114,Moderate,1007.6,58.1
06-09-2024,Chennai,Tamil Nadu,36.1,23.6,29.9,47.3,3.9,18.7,62,Satisfactory,1020.5,21.2
06-09-2024,Kolkata,West Bengal,27.4,20.8,24.1,64.7,35,2.9,322,Very Poor,1022.4,22.2
06-09-2024,Hyderabad,Telangana,26.1,11.6,18.9,43.1,0,17.4,263,Poor,1024.1,62.6
06-09-2024,Ahmedabad,Gujarat,26.8,15.5,21.1,59.5,8.9,7.2,134,Moderate,999.1,40.7
06-09-2024,Jaipur,Rajasthan,30.1,24.6,27.3,84.4,0,3.5,192,Moderate,1009.7,52.7
06-09-2024,Lucknow,Uttar Pradesh,36.5,28.6,32.6,73.1,5.1,18.7,325,Very Poor,1003.8,85.5
06-09-2024,Bhopal,Madhya Pradesh,35.7,28.6,32.2,89.5,0,18.7,335,Very Poor,1022.3,65.5
07-09-2024,Mumbai,Maharashtra,26.8,21.2,24,69.3,0,7.1,53,Satisfactory,998.6,37.1
07-09-2024,Delhi,Delhi,43.1,32.9,38,73.6,0,22.4,291,Poor,1008.5,88.4
07-09-2024,Bengaluru,Karnataka,26.5,19.5,23,72.8,0,12.2,126,Moderate,1021.9,14.8
07-09-2024,Chennai,Tamil Nadu,35.8,23.8,29.8,71,0,6.9,299,Poor,1005.8,70.9
07-09-2024,Kolkata,West Bengal,44.2,33.1,38.7,64.2,0,3.3,237,Poor,1004,37
07-09-2024,Hyderabad,Telangana,35.7,24.8,30.2,60.7,0,23.6,73,Satisfactory,1000.9,53.7
07-09-2024,Ahmedabad,Gujarat,26.4,17.1,21.8,78.2,0,10.9,199,Moderate,1021.7,86.3
07-09-2024,Jaipur,Rajasthan,29.8,22.8,26.3,92,0,24.7,237,Poor,1002.9,38.4
07-09-2024,Lucknow,Uttar Pradesh,44.2,29.5,36.8,76,7.6,21.8,206,Poor,1007,63.9
07-09-2024,Bhopal,Madhya Pradesh,36.2,22.3,29.3,53.1,0,13.5,305,Very Poor,1021.6,63.7
08-09-2024,Mumbai,Maharashtra,28.3,14.3,21.3,69.1,54.3,3.8,43,Good,1010.4,92
08-09-2024,Delhi,Delhi,37.6,27.9,32.7,52.6,6.3,2.1,156,Moderate,1000.7,52.9
08-09-2024,Bengaluru,Karnataka,31.1,17.8,24.5,90.8,46.6,23.2,70,Satisfactory,1004.3,31.9
08-09-2024,Chennai,Tamil Nadu,34.6,20.1,27.4,66.5,0,12.7,312,Very Poor,1023.3,39.3
08-09-2024,Kolkata,West Bengal,27.4,16.2,21.8,69,0,7.1,51,Satisfactory,1023.2,19.6
08-09-2024,Hyderabad,Telangana,35.7,25.4,30.5,84.9,47.7,18.7,246,Poor,999.3,93.2
08-09-2024,Ahmedabad,Gujarat,33.3,21.5,27.4,56.1,1.2,18.8,47,Good,998,95.9
08-09-2024,Jaipur,Rajasthan,31.7,24.1,27.9,33.1,53.6,24.8,264,Poor,1018.3,49.5
08-09-2024,Lucknow,Uttar Pradesh,41.9,32.2,37,81,0,17.5,217,Poor,1015.4,38.9
08-09-2024,Bhopal,Madhya Pradesh,43.2,28.4,35.8,44.8,0,2.6,287,Poor,1002.1,81.6
09-09-2024,Mumbai,Maharashtra,34.9,25.2,30,67.7,0,12.9,237,Poor,1001.8,69.1
09-09-2024,Delhi,Delhi,32.6,27.5,30.1,46.4,0,16.9,191,Moderate,1016.5,35.5
09-09-2024,Bengaluru,Karnataka,43.9,29.5,36.7,50,51.6,13,194,Moderate,1017.1,78
09-09-2024,Chennai,Tamil Nadu,40.9,33.3,37.1,37.9,0,16.6,160,Moderate,1011.8,17.6
09-09-2024,Kolkata,West Bengal,39.1,24.4,31.8,40.9,0,10.7,110,Moderate,1008.9,26.9
09-09-2024,Hyderabad,Telangana,40.6,25.9,33.2,51,28.1,17.5,225,Poor,1018.1,9.7
09-09-2024,Ahmedabad,Gujarat,35.6,27.6,31.6,47.1,0,15.1,233,Poor,996,18.3
09-09-2024,Jaipur,Rajasthan,31.2,21.8,26.5,53.4,42.9,10.1,197,Moderate,1015.9,29.4
09-09-2024,Lucknow,Uttar Pradesh,36.1,27.8,31.9,60.7,0,18.1,166,Moderate,1017,31.6
09-09-2024,Bhopal,Madhya Pradesh,25.7,18.4,22.1,80.6,0,20.8,245,Poor,997.3,36.7
10-09-2024,Mumbai,Maharashtra,36.2,26.6,31.4,88.5,0,16.2,264,Poor,1020.5,48.5
10-09-2024,Delhi,Delhi,41.4,35,38.2,75.9,0,4.9,199,Moderate,999.1,14.8
10-09-2024,Bengaluru,Karnataka,26.4,19.2,22.8,58.6,4.8,3.1,171,Moderate,992.8,10.8
10-09-2024,Chennai,Tamil Nadu,25.8,13.4,19.6,44.5,0,20,329,Very Poor,1015,62.7
10-09-2024,Kolkata,West Bengal,33.4,20.4,26.9,54.7,0,17.6,134,Moderate,997.4,26.8
10-09-2024,Hyderabad,Telangana,38.6,24.7,31.6,73.8,0,4.3,108,Moderate,1009.4,36.1
10-09-2024,Ahmedabad,Gujarat,34.3,22.7,28.5,55,8,24.7,305,Very Poor,1000.3,66.2
10-09-2024,Jaipur,Rajasthan,36.6,23.7,30.1,56.9,13.9,20.4,97,Satisfactory,1020.4,71
10-09-2024,Lucknow,Uttar Pradesh,25.6,12,18.8,55.8,0,17,304,Very Poor,1006.9,71.2
10-09-2024,Bhopal,Madhya Pradesh,28.9,20.6,24.8,58.4,0,17,317,Very Poor,1004.7,95.4
11-09-2024,Mumbai,Maharashtra,35.3,23.8,29.5,33.8,0,7.1,242,Poor,1022,45.5
11-09-2024,Delhi,Delhi,25.7,16.5,21.1,83.1,0,11.6,319,Very Poor,1022.5,58.8
11-09-2024,Bengaluru,Karnataka,43,28.6,35.8,88.2,0,2.9,232,Poor,991.9,38.1
11-09-2024,Chennai,Tamil Nadu,33,27.8,30.4,61,0,7,225,Poor,999,33.9
11-09-2024,Kolkata,West Bengal,34.4,26.1,30.2,54.3,0,20.8,347,Very Poor,1014.8,5.5
11-09-2024,Hyderabad,Telangana,40.1,28.3,34.2,56.3,0,21.2,283,Poor,1021.4,20.4
11-09-2024,Ahmedabad,Gujarat,39.8,33,36.4,57.4,4.3,4.2,283,Poor,1009.7,77.4
11-09-2024,Jaipur,Rajasthan,28,17.7,22.8,85.7,3.3,4.1,40,Good,1020.1,34.6
11-09-2024,Lucknow,Uttar Pradesh,29.7,23.8,26.7,36,25,13.9,254,Poor,1006.1,46.3
11-09-2024,Bhopal,Madhya Pradesh,34,27.8,30.9,87.2,0,16.9,247,Poor,999.6,81
12-09-2024,Mumbai,Maharashtra,38,28.8,33.4,92.5,0,19.1,291,Poor,991.7,9.4
12-09-2024,Delhi,Delhi,33.7,25.3,29.5,69.5,0,24,288,Poor,1010.6,42.1
12-09-2024,Bengaluru,Karnataka,35.5,28.1,31.8,43.4,0,7,235,Poor,1021.3,16.6
12-09-2024,Chennai,Tamil Nadu,29.3,18.2,23.7,54.9,1.1,17.6,201,Poor,1012.3,52.5
12-09-2024,Kolkata,West Bengal,37.7,25.8,31.8,72.6,0,8,211,Poor,1022.2,77.1
12-09-2024,Hyderabad,Telangana,30,23.9,27,88.4,8.9,12.3,230,Poor,1001.3,75.2
12-09-2024,Ahmedabad,Gujarat,40.6,34.9,37.7,50.7,0,8.5,267,Poor,1005.6,39.9
12-09-2024,Jaipur,Rajasthan,37.1,25.5,31.3,43.7,0,8.1,349,Very Poor,992.3,62.3
12-09-2024,Lucknow,Uttar Pradesh,27,13.8,20.4,37.7,55,4.6,166,Moderate,1001,13.6
12-09-2024,Bhopal,Madhya Pradesh,43.2,30.4,36.8,77,0,5.4,56,Satisfactory,1019.3,31.6
13-09-2024,Mumbai,Maharashtra,27.5,16.4,22,69.5,2.7,23.2,273,Poor,1010.5,79
13-09-2024,Delhi,Delhi,30.2,22.1,26.1,61.1,0,4.5,266,Poor,994.4,49
13-09-2024,Bengaluru,Karnataka,41.7,31.2,36.4,60.9,0,20.2,258,Poor,1006.3,80.1
13-09-2024,Chennai,Tamil Nadu,28.9,18.8,23.8,58.9,48,20.7,83,Satisfactory,1021.6,7.8
13-09-2024,Kolkata,West Bengal,26.7,19.1,22.9,58.7,45.1,23.6,189,Moderate,995.7,86
13-09-2024,Hyderabad,Telangana,34.1,21.2,27.6,36.1,57,24.9,91,Satisfactory,1008.1,13.9
13-09-2024,Ahmedabad,Gujarat,31.5,25.4,28.5,83,3,6,192,Moderate,1006.7,49.4
13-09-2024,Jaipur,Rajasthan,35.7,30.4,33.1,74.6,4.9,7.3,343,Very Poor,991.7,71.8
13-09-2024,Lucknow,Uttar Pradesh,33.9,26.3,30.1,40.2,0,17.1,155,Moderate,999.6,9.8
13-09-2024,Bhopal,Madhya Pradesh,42.1,32.1,37.1,92.7,0,18,274,Poor,1008.8,62.4
14-09-2024,Mumbai,Maharashtra,39.5,34.1,36.8,82.2,0,16.1,144,Moderate,995.2,44.7
14-09-2024,Delhi,Delhi,32,26.1,29.1,40.4,36.1,6.7,284,Poor,1004.6,34.6
14-09-2024,Bengaluru,Karnataka,26,19,22.5,43.7,0,8.3,287,Poor,995.9,16.8
14-09-2024,Chennai,Tamil Nadu,34.9,23.6,29.3,51.5,0,17,304,Very Poor,995.3,63.6
14-09-2024,Kolkata,West Bengal,27.4,13.4,20.4,35.2,0,4.2,96,Satisfactory,1018,97.4
14-09-2024,Hyderabad,Telangana,42.9,32.3,37.6,90.8,0,22.3,99,Satisfactory,1013.6,40.2
14-09-2024,Ahmedabad,Gujarat,41.3,30.3,35.8,53.4,0,4.1,148,Moderate,1021.9,41.8
14-09-2024,Jaipur,Rajasthan,29.1,15.1,22.1,44.1,0,21.1,155,Moderate,1004.4,67.5
14-09-2024,Lucknow,Uttar Pradesh,38.9,31.4,35.1,31.4,9.5,5.9,103,Moderate,1003.7,83.1
14-09-2024,Bhopal,Madhya Pradesh,42.3,32.3,37.3,53.8,0,18.9,290,Poor,1000.8,24.1
15-09-2024,Mumbai,Maharashtra,41.1,31.1,36.1,64.2,0,24.9,314,Very Poor,995.2,61.3
15-09-2024,Delhi,Delhi,38.7,24.9,31.8,51.9,0,18.3,210,Poor,995.2,76.8
15-09-2024,Bengaluru,Karnataka,30.4,20.4,25.4,75.3,0,7.1,125,Moderate,1016.4,33.8
15-09-2024,Chennai,Tamil Nadu,34.4,22.7,28.5,90.4,0,19.4,139,Moderate,1005.7,72.2
15-09-2024,Kolkata,West Bengal,41.9,31.5,36.7,91.3,0.9,15.8,132,Moderate,990.8,97.4
15-09-2024,Hyderabad,Telangana,30,20.1,25.1,65.2,0,14.3,303,Very Poor,1003.8,91.9
15-09-2024,Ahmedabad,Gujarat,34.1,29.1,31.6,88.6,0,6.1,336,Very Poor,1018.1,60.1
15-09-2024,Jaipur,Rajasthan,29.6,19.8,24.7,93.5,0,19.7,228,Poor,1002.2,55.4
15-09-2024,Lucknow,Uttar Pradesh,37.2,24.9,31.1,73,0.8,8.8,169,Moderate,1001,16.8
15-09-2024,Bhopal,Madhya Pradesh,44.7,36.9,40.8,64.5,10.9,10.9,85,Satisfactory,1020.4,8.7
16-09-2024,Mumbai,Maharashtra,31.5,23,27.2,85.1,0,20.9,105,Moderate,1017.3,52.5
16-09-2024,Delhi,Delhi,37.7,31.1,34.4,42.4,79.4,15.6,209,Poor,1008.8,99.8
16-09-2024,Bengaluru,Karnataka,33.4,19.3,26.4,45.2,0,10.6,347,Very Poor,1004.8,57
16-09-2024,Chennai,Tamil Nadu,29.4,20.7,25,38.6,0,7.7,93,Satisfactory,1011.7,56.2
16-09-2024,Kolkata,West Bengal,33.1,23.8,28.4,93.9,61.4,18.9,181,Moderate,1021.6,10.2
16-09-2024,Hyderabad,Telangana,39.9,29.1,34.5,41.4,0,9.9,270,Poor,1008,86.2
16-09-2024,Ahmedabad,Gujarat,41.7,27.9,34.8,57,14,3.5,334,Very Poor,1015.9,40.9
16-09-2024,Jaipur,Rajasthan,33.4,20.2,26.8,48.4,51.7,13.9,286,Poor,1022.8,79.7
16-09-2024,Lucknow,Uttar Pradesh,33.7,24.9,29.3,42.5,9.6,8.8,60,Satisfactory,998.6,98.9
16-09-2024,Bhopal,Madhya Pradesh,41.9,33.3,37.6,57.2,0,23.9,274,Poor,1014.5,76.7
17-09-2024,Mumbai,Maharashtra,26.2,19.2,22.7,61.9,3.7,2.3,59,Satisfactory,1013.1,5
17-09-2024,Delhi,Delhi,33.2,19.8,26.5,39.4,0,13.8,88,Satisfactory,1021.9,53.7
17-09-2024,Bengaluru,Karnataka,37.6,26.6,32.1,31.8,0,8,316,Very Poor,1005.9,40.3
17-09-2024,Chennai,Tamil Nadu,37.2,23.5,30.4,64.3,1,6.5,160,Moderate,993.2,36.3
17-09-2024,Kolkata,West Bengal,31.1,24.8,27.9,46.3,6.9,14.3,201,Poor,1009.2,28.6
17-09-2024,Hyderabad,Telangana,25.5,16.2,20.8,67.2,0,3.6,149,Moderate,1002.2,98
17-09-2024,Ahmedabad,Gujarat,34.2,22.7,28.4,72.2,9.5,23.9,315,Very Poor,998.1,63.6
17-09-2024,Jaipur,Rajasthan,37.5,22.7,30.1,36.5,0,19,329,Very Poor,991.1,71
17-09-2024,Lucknow,Uttar Pradesh,32.7,27.4,30,31.8,0,3.3,77,Satisfactory,1018.2,81.9
